datetime,temp,humidity,windspeed,cloudcover,conditions,solar_radiation,solar_energy,uv_index,ac_power_output_kW
21-09-2024 22:00,30.0,74.63,0.0,27.2,Partially cloudy,0.0,0.0,0.0,0.0
21-09-2024 23:00,29.0,86.92,0.0,43.5,Partially cloudy,0.0,0.0,0.0,0.0
22-09-2024 00:00,29.0,88.99,3.6,27.2,Partially cloudy,0.0,0.0,0.0,0.0
22-09-2024 01:00,29.0,88.99,3.6,27.2,Partially cloudy,0.0,0.0,0.0,0.0
22-09-2024 02:00,28.0,89.87,1.0,50.6,Partially cloudy,0.0,0.0,0.0,0.0
22-09-2024 03:00,29.0,88.99,5.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
22-09-2024 04:00,28.0,88.91,0.0,50.0,Partially cloudy,0.0,0.0,0.0,0.0
22-09-2024 05:00,27.4,92.02,1.5,55.9,Partially cloudy,0.0,0.0,0.0,0.0
22-09-2024 06:00,27.0,88.84,5.4,27.2,Partially cloudy,0.0,0.0,0.0,0.0
22-09-2024 07:00,28.0,83.79,3.6,0.0,Clear,3.0,0.0,0.0,0.0
22-09-2024 08:00,29.1,81.26,8.2,30.0,Partially cloudy,90.0,0.3,1.0,0.7675438596491228
22-09-2024 09:00,31.0,70.47,5.4,0.0,Clear,283.0,1.0,3.0,10.343567251461987
22-09-2024 10:00,32.0,66.58,5.4,0.0,Clear,481.0,1.7,5.0,29.30068226120858
22-09-2024 11:00,33.4,63.0,1.8,50.0,Partially cloudy,647.0,2.3,6.0,23.647660818713447
22-09-2024 12:00,34.0,56.04,5.4,50.0,Partially cloudy,761.0,2.7,8.0,37.08576998050682
22-09-2024 13:00,35.0,56.28,7.6,50.0,Partially cloudy,812.0,2.9,8.0,39.57115009746588
22-09-2024 14:00,34.8,57.9,2.2,57.0,Partially cloudy,794.0,2.9,8.0,33.27680311890838
22-09-2024 15:00,34.8,59.05,6.1,50.0,Partially cloudy,709.0,2.6,7.0,30.232699805068226
22-09-2024 16:00,34.0,56.04,7.6,50.0,Partially cloudy,564.0,2.0,6.0,20.614035087719298
22-09-2024 17:00,33.6,63.27,3.7,35.7,Partially cloudy,376.0,1.4,4.0,11.782066276803118
22-09-2024 18:00,32.0,66.58,7.6,50.0,Partially cloudy,173.0,0.6,2.0,2.107699805068226
22-09-2024 19:00,32.0,66.58,7.6,50.0,Partially cloudy,0.0,0.0,0.0,0.0
22-09-2024 20:00,30.7,80.24,1.5,42.9,Partially cloudy,0.0,0.0,0.0,0.0
22-09-2024 21:00,31.0,74.79,5.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
22-09-2024 22:00,30.0,74.63,3.6,50.0,Partially cloudy,0.0,0.0,0.0,0.0
22-09-2024 23:00,29.0,87.09,1.5,20.2,Partially cloudy,0.0,0.0,0.0,0.0
23-09-2024 00:00,29.0,83.9,3.6,50.0,Partially cloudy,0.0,0.0,0.0,0.0
23-09-2024 01:00,29.0,88.99,0.0,50.0,Partially cloudy,0.0,0.0,0.0,0.0
23-09-2024 02:00,27.6,92.57,1.0,20.2,Partially cloudy,0.0,0.0,0.0,0.0
23-09-2024 03:00,28.0,94.32,0.0,27.2,Partially cloudy,0.0,0.0,0.0,0.0
23-09-2024 04:00,28.0,94.32,0.0,27.2,Partially cloudy,0.0,0.0,0.0,0.0
23-09-2024 05:00,27.2,93.35,0.0,27.2,Partially cloudy,0.0,0.0,0.0,0.0
23-09-2024 06:00,28.0,94.32,3.6,27.2,Partially cloudy,0.0,0.0,0.0,0.0
23-09-2024 07:00,27.0,100.0,3.6,27.2,Partially cloudy,3.0,0.0,0.0,0.0
23-09-2024 08:00,29.3,89.07,4.1,1.6,Clear,90.0,0.3,1.0,1.0789473684210527
23-09-2024 09:00,31.0,84.11,3.6,0.0,Clear,284.0,1.0,3.0,10.380116959064328
23-09-2024 10:00,32.0,79.46,3.6,27.2,Partially cloudy,483.0,1.7,5.0,21.41959064327485
23-09-2024 11:00,33.6,62.74,6.0,41.6,Partially cloudy,649.0,2.3,6.0,27.70584795321637
23-09-2024 12:00,34.0,59.5,7.6,50.0,Partially cloudy,762.0,2.7,8.0,37.134502923976605
23-09-2024 13:00,34.0,59.5,7.6,50.0,Partially cloudy,810.0,2.9,8.0,39.473684210526315
23-09-2024 14:00,35.9,55.13,9.3,48.8,Partially cloudy,790.0,2.8,8.0,39.42300194931774
23-09-2024 15:00,35.0,59.73,11.2,50.0,Partially cloudy,701.0,2.5,7.0,29.891569200779728
23-09-2024 16:00,34.0,59.5,11.2,27.2,Partially cloudy,556.0,2.0,6.0,29.58830409356725
23-09-2024 17:00,34.7,60.77,6.5,26.7,Partially cloudy,369.0,1.3,4.0,13.181140350877191
23-09-2024 18:00,33.0,66.78,9.4,27.2,Partially cloudy,167.0,0.6,2.0,2.962378167641325
23-09-2024 19:00,32.0,74.95,7.6,27.2,Partially cloudy,0.0,0.0,0.0,0.0
23-09-2024 20:00,31.4,76.56,1.5,29.1,Partially cloudy,0.0,0.0,0.0,0.0
23-09-2024 21:00,30.0,84.0,0.0,0.0,Clear,0.0,0.0,0.0,0.0
23-09-2024 22:00,29.0,88.99,0.0,0.0,Clear,0.0,0.0,0.0,0.0
23-09-2024 23:00,29.9,84.62,0.0,0.0,Clear,0.0,0.0,0.0,0.0
24-09-2024 00:00,29.0,88.99,0.0,0.0,Clear,0.0,0.0,0.0,0.0
24-09-2024 01:00,29.0,88.99,0.0,0.0,Clear,0.0,0.0,0.0,0.0
24-09-2024 02:00,29.3,86.64,0.0,0.0,Clear,0.0,0.0,0.0,0.0
24-09-2024 03:00,28.0,94.32,5.4,0.0,Clear,0.0,0.0,0.0,0.0
24-09-2024 04:00,28.0,94.32,5.4,0.0,Clear,0.0,0.0,0.0,0.0
24-09-2024 05:00,28.4,93.02,1.5,0.0,Clear,0.0,0.0,0.0,0.0
24-09-2024 06:00,28.0,94.32,3.6,0.0,Clear,0.0,0.0,0.0,0.0
24-09-2024 07:00,29.0,94.36,3.6,0.0,Clear,2.0,0.0,0.0,0.0
24-09-2024 08:00,30.3,85.25,0.6,0.0,Clear,88.0,0.3,1.0,1.0721247563352825
24-09-2024 09:00,32.0,79.46,3.6,27.2,Partially cloudy,281.0,1.0,3.0,7.476900584795321
24-09-2024 10:00,33.0,70.84,3.6,50.0,Partially cloudy,479.0,1.7,5.0,14.589424951267059
24-09-2024 11:00,34.0,66.9,5.3,54.3,Partially cloudy,645.0,2.3,6.0,21.547149122807017
24-09-2024 12:00,34.0,59.5,3.6,50.0,Partially cloudy,757.0,2.7,8.0,36.890838206627684
24-09-2024 13:00,35.0,56.27,3.6,50.0,Partially cloudy,806.0,2.9,8.0,39.27875243664717
24-09-2024 14:00,36.3,55.52,4.9,66.9,Partially cloudy,786.0,2.8,8.0,25.357309941520462
24-09-2024 15:00,35.0,56.28,5.4,88.9,Partially cloudy,699.0,2.5,7.0,6.616995614035085
24-09-2024 16:00,34.0,63.14,9.4,50.0,Partially cloudy,553.0,2.0,6.0,20.211988304093566
24-09-2024 17:00,34.6,62.26,5.7,57.0,Partially cloudy,365.0,1.3,4.0,7.648635477582846
24-09-2024 18:00,33.0,62.93,9.4,50.0,Partially cloudy,163.0,0.6,2.0,1.985867446393762
24-09-2024 19:00,33.0,66.78,7.6,50.0,Partially cloudy,0.0,0.0,0.0,0.0
24-09-2024 20:00,32.1,74.59,0.0,50.0,Partially cloudy,0.0,0.0,0.0,0.0
24-09-2024 21:00,32.0,70.66,0.0,50.0,Partially cloudy,0.0,0.0,0.0,0.0
24-09-2024 22:00,32.0,70.66,0.0,50.0,Partially cloudy,0.0,0.0,0.0,0.0
24-09-2024 23:00,30.9,81.92,0.0,41.6,Partially cloudy,0.0,0.0,0.0,0.0
25-09-2024 00:00,30.0,89.07,0.0,50.0,Partially cloudy,0.0,0.0,0.0,0.0
25-09-2024 01:00,29.0,94.36,0.0,50.0,Partially cloudy,0.0,0.0,0.0,0.0
25-09-2024 02:00,29.4,90.28,1.5,41.6,Partially cloudy,0.0,0.0,0.0,0.0
25-09-2024 03:00,29.0,94.36,5.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
25-09-2024 04:00,29.0,94.36,0.0,50.0,Partially cloudy,0.0,0.0,0.0,0.0
25-09-2024 05:00,28.9,90.9,0.0,27.2,Partially cloudy,0.0,0.0,0.0,0.0
25-09-2024 06:00,29.0,94.36,0.0,0.0,Clear,0.0,0.0,0.0,0.0
25-09-2024 07:00,30.0,89.07,0.0,0.0,Clear,2.0,0.0,0.0,0.0
25-09-2024 08:00,30.8,82.98,2.2,30.0,Partially cloudy,85.0,0.3,1.0,0.7249025341130604
25-09-2024 09:00,33.0,70.84,7.6,0.0,Clear,276.0,1.0,3.0,10.087719298245613
25-09-2024 10:00,33.0,66.78,9.4,50.0,Partially cloudy,473.0,1.7,5.0,14.40667641325536
25-09-2024 11:00,34.5,62.93,9.8,44.0,Partially cloudy,639.0,2.3,6.0,26.15789473684211
25-09-2024 12:00,34.0,63.14,11.2,50.0,Partially cloudy,751.0,2.7,8.0,36.59844054580896
25-09-2024 13:00,35.0,56.28,7.6,50.0,Partially cloudy,798.0,2.9,8.0,38.888888888888886
25-09-2024 14:00,36.4,55.17,8.8,51.3,Partially cloudy,778.0,2.8,8.0,36.92846003898636
25-09-2024 15:00,34.0,59.5,14.8,50.0,Partially cloudy,692.0,2.5,7.0,29.507797270955166
25-09-2024 16:00,32.0,66.58,18.4,88.9,Partially cloudy,546.0,2.0,5.0,3.6918859649122795
25-09-2024 17:00,32.2,66.52,8.8,79.8,Partially cloudy,325.0,1.2,3.0,2.3994883040935675
25-09-2024 18:00,30.0,70.29,9.4,88.9,Partially cloudy,119.0,0.4,1.0,0.1609283625730993
25-09-2024 19:00,29.0,74.47,13.0,88.9,Partially cloudy,0.0,0.0,0.0,0.0
25-09-2024 20:00,29.6,79.24,10.1,88.4,Partially cloudy,0.0,0.0,0.0,0.0
25-09-2024 21:00,28.0,83.79,14.8,88.9,Partially cloudy,0.0,0.0,0.0,0.0
25-09-2024 22:00,28.0,83.79,14.8,88.9,Partially cloudy,0.0,0.0,0.0,0.0
25-09-2024 23:00,28.1,83.73,9.1,78.8,Partially cloudy,0.0,0.0,0.0,0.0
26-09-2024 00:00,27.0,88.84,11.2,88.9,Partially cloudy,0.0,0.0,0.0,0.0
26-09-2024 01:00,27.0,94.27,13.0,88.9,Partially cloudy,0.0,0.0,0.0,0.0
26-09-2024 02:00,27.1,89.4,11.2,72.7,Partially cloudy,0.0,0.0,0.0,0.0
26-09-2024 03:00,26.0,100.0,9.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
26-09-2024 04:00,26.0,94.23,9.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
26-09-2024 05:00,26.9,93.29,9.1,77.3,Partially cloudy,0.0,0.0,0.0,0.0
26-09-2024 06:00,27.0,94.27,14.8,88.9,Partially cloudy,0.0,0.0,0.0,0.0
26-09-2024 07:00,28.0,88.91,14.8,50.0,Partially cloudy,1.0,0.0,0.0,0.0
26-09-2024 08:00,28.8,85.31,5.7,78.5,Partially cloudy,20.0,0.1,0.0,0.0
26-09-2024 09:00,29.0,79.06,11.2,50.0,Partially cloudy,98.0,0.4,1.0,0.5969785575048733
26-09-2024 10:00,30.0,74.63,13.0,88.9,Partially cloudy,316.0,1.1,3.0,1.2820175438596486
26-09-2024 11:00,31.9,71.02,8.3,82.5,"Rain, Partially cloudy",614.0,2.2,6.0,7.85453216374269
26-09-2024 12:00,32.0,70.66,9.4,88.9,Partially cloudy,697.0,2.5,7.0,6.598062865497073
26-09-2024 13:00,32.0,66.58,14.8,88.9,Partially cloudy,783.0,2.8,8.0,8.471052631578942
26-09-2024 14:00,34.1,61.86,7.5,41.9,Partially cloudy,764.0,2.8,8.0,43.263547758284595
26-09-2024 15:00,33.0,59.27,14.8,50.0,Partially cloudy,678.0,2.4,7.0,28.910818713450297
26-09-2024 16:00,33.0,59.27,11.2,50.0,Partially cloudy,533.0,1.9,5.0,16.23416179337232
26-09-2024 17:00,32.9,63.93,7.0,48.9,Partially cloudy,337.0,1.2,3.0,6.294115497076023
26-09-2024 18:00,31.0,66.38,9.4,50.0,Partially cloudy,122.0,0.4,1.0,0.7431773879142299
26-09-2024 19:00,30.0,70.29,9.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
26-09-2024 20:00,30.3,76.76,6.5,29.2,Partially cloudy,0.0,0.0,0.0,0.0
26-09-2024 21:00,30.0,79.19,9.4,27.2,Partially cloudy,0.0,0.0,0.0,0.0
26-09-2024 22:00,29.0,83.9,7.6,27.2,Partially cloudy,0.0,0.0,0.0,0.0
26-09-2024 23:00,29.3,82.03,5.2,29.2,Partially cloudy,0.0,0.0,0.0,0.0
27-09-2024 00:00,29.0,88.99,7.6,27.2,Partially cloudy,0.0,0.0,0.0,0.0
27-09-2024 01:00,28.0,94.32,9.4,27.2,Partially cloudy,0.0,0.0,0.0,0.0
27-09-2024 02:00,28.5,86.11,6.0,14.9,Clear,0.0,0.0,0.0,0.0
27-09-2024 03:00,27.0,94.27,7.6,50.0,Partially cloudy,0.0,0.0,0.0,0.0
27-09-2024 04:00,28.0,94.32,13.0,50.0,Partially cloudy,0.0,0.0,0.0,0.0
27-09-2024 05:00,27.9,84.33,8.6,75.2,Partially cloudy,0.0,0.0,0.0,0.0
27-09-2024 06:00,27.0,94.27,14.8,88.9,Partially cloudy,0.0,0.0,0.0,0.0
27-09-2024 07:00,27.0,88.84,14.8,50.0,Partially cloudy,2.0,0.0,0.0,0.0
27-09-2024 08:00,28.9,76.47,10.6,50.9,Partially cloudy,79.0,0.3,1.0,0.47257553606237823
27-09-2024 09:00,29.0,70.11,18.4,50.0,Partially cloudy,265.0,1.0,3.0,4.842836257309941
27-09-2024 10:00,30.0,66.18,14.8,50.0,Partially cloudy,461.0,1.7,5.0,14.04117933723197
27-09-2024 11:00,32.8,59.38,15.1,31.0,Partially cloudy,624.0,2.2,6.0,31.473684210526315
27-09-2024 12:00,32.0,59.04,16.6,50.0,Partially cloudy,676.0,2.4,7.0,28.82553606237817
27-09-2024 13:00,32.0,59.04,16.6,88.9,Partially cloudy,511.0,1.8,5.0,3.4552266081871332
27-09-2024 14:00,33.0,60.18,8.1,57.1,Partially cloudy,502.0,1.8,5.0,13.118786549707602
27-09-2024 15:00,32.0,59.04,13.0,50.0,Partially cloudy,285.0,1.0,3.0,5.208333333333333
27-09-2024 16:00,32.6,59.84,7.9,45.9,Partially cloudy,424.0,1.5,4.0,11.178557504873295
27-09-2024 17:00,31.7,64.63,6.5,27.1,Partially cloudy,263.0,0.9,3.0,7.007565789473684
27-09-2024 18:00,29.0,74.47,9.4,27.2,Partially cloudy,127.0,0.5,1.0,1.1264132553606236
27-09-2024 19:00,29.0,74.47,13.0,27.2,Partially cloudy,0.0,0.0,0.0,0.0
27-09-2024 20:00,29.7,74.64,8.1,40.0,Partially cloudy,0.0,0.0,0.0,0.0
27-09-2024 21:00,27.0,74.14,11.2,0.0,Clear,0.0,0.0,0.0,0.0
27-09-2024 22:00,26.0,78.64,14.8,0.0,Clear,0.0,0.0,0.0,0.0
27-09-2024 23:00,26.8,79.1,14.8,30.0,Partially cloudy,0.0,0.0,0.0,0.0
28-09-2024 00:00,25.0,83.45,14.8,0.0,Clear,0.0,0.0,0.0,0.0
28-09-2024 01:00,25.0,83.45,13.0,50.0,Partially cloudy,0.0,0.0,0.0,0.0
28-09-2024 02:00,25.8,84.87,3.5,71.4,Partially cloudy,0.0,0.0,0.0,0.0
28-09-2024 03:00,24.0,88.6,5.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
28-09-2024 04:00,24.0,94.15,3.6,50.0,Partially cloudy,0.0,0.0,0.0,0.0
28-09-2024 05:00,25.3,87.25,1.5,67.0,Partially cloudy,0.0,0.0,0.0,0.0
28-09-2024 06:00,25.0,94.19,3.6,88.9,Partially cloudy,0.0,0.0,0.0,0.0
28-09-2024 07:00,26.0,88.76,5.4,88.9,Partially cloudy,1.0,0.0,0.0,0.0
28-09-2024 08:00,26.6,83.81,7.5,81.3,Partially cloudy,27.0,0.1,0.0,0.0
28-09-2024 09:00,27.0,78.78,11.2,88.9,Partially cloudy,96.0,0.3,1.0,0.1298245614035087
28-09-2024 10:00,29.0,70.11,9.4,50.0,Partially cloudy,223.0,0.8,2.0,2.7168615984405458
28-09-2024 11:00,30.8,67.02,8.8,58.5,Partially cloudy,280.0,1.0,3.0,4.247076023391813
28-09-2024 12:00,31.0,62.5,7.6,88.9,Partially cloudy,500.0,1.8,5.0,3.3808479532163727
28-09-2024 13:00,31.0,62.5,7.6,88.9,Partially cloudy,621.0,2.2,6.0,5.038815789473682
28-09-2024 14:00,32.0,63.47,4.4,79.9,Partially cloudy,663.0,2.4,7.0,11.36502192982456
28-09-2024 15:00,32.6,59.84,1.4,57.0,Partially cloudy,574.0,2.1,6.0,18.042397660818715
28-09-2024 16:00,31.0,62.5,9.4,50.0,Partially cloudy,382.0,1.4,4.0,9.307992202729045
28-09-2024 17:00,31.8,66.03,6.0,37.0,Partially cloudy,275.0,1.0,3.0,6.332236842105264
28-09-2024 18:00,29.0,74.47,14.8,50.0,Partially cloudy,101.0,0.4,1.0,0.6152534113060428
28-09-2024 19:00,28.0,78.92,13.0,50.0,Partially cloudy,0.0,0.0,0.0,0.0
28-09-2024 20:00,28.1,79.83,4.1,34.5,Partially cloudy,0.0,0.0,0.0,0.0
28-09-2024 21:00,27.0,83.68,5.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
28-09-2024 22:00,27.0,83.68,7.6,50.0,Partially cloudy,0.0,0.0,0.0,0.0
28-09-2024 23:00,27.5,83.66,1.9,72.7,Partially cloudy,0.0,0.0,0.0,0.0
29-09-2024 00:00,26.0,88.76,3.6,50.0,Partially cloudy,0.0,0.0,0.0,0.0
29-09-2024 01:00,26.0,88.75,3.6,50.0,Partially cloudy,0.0,0.0,0.0,0.0
29-09-2024 02:00,26.8,86.75,4.7,50.0,Partially cloudy,0.0,0.0,0.0,0.0
29-09-2024 03:00,26.0,94.23,5.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
29-09-2024 04:00,25.0,94.19,0.0,27.2,Partially cloudy,0.0,0.0,0.0,0.0
29-09-2024 05:00,25.0,94.19,0.0,50.0,Partially cloudy,0.0,0.0,0.0,0.0
29-09-2024 06:00,25.0,94.19,0.0,27.2,Partially cloudy,0.0,0.0,0.0,0.0
29-09-2024 07:00,26.0,94.23,7.6,27.2,Partially cloudy,1.0,0.0,0.0,0.0
29-09-2024 08:00,27.1,85.56,1.6,41.9,Partially cloudy,28.0,0.1,0.0,0.0
29-09-2024 09:00,29.0,79.06,7.6,50.0,Partially cloudy,81.0,0.3,1.0,0.4934210526315789
29-09-2024 10:00,30.0,74.63,9.4,50.0,Partially cloudy,192.0,0.7,2.0,2.339181286549707
29-09-2024 11:00,31.7,65.48,8.6,51.4,Partially cloudy,407.0,1.5,4.0,9.639473684210527
29-09-2024 12:00,32.0,59.04,11.2,88.9,Partially cloudy,667.0,2.4,7.0,6.314071637426897
29-09-2024 13:00,32.0,59.04,9.4,50.0,Partially cloudy,767.0,2.8,8.0,37.37816764132554
29-09-2024 14:00,33.1,61.52,6.8,81.3,Partially cloudy,734.0,2.6,7.0,11.705726120857703
29-09-2024 15:00,32.0,59.04,14.8,88.9,Partially cloudy,662.0,2.4,7.0,6.266739766081868
29-09-2024 16:00,32.0,59.04,11.2,88.9,Partially cloudy,494.0,1.8,5.0,3.340277777777776
29-09-2024 17:00,31.6,67.41,2.2,71.3,Partially cloudy,341.0,1.2,3.0,3.5770102339181293
29-09-2024 18:00,30.0,66.18,5.4,50.0,Partially cloudy,144.0,0.5,1.0,0.8771929824561403
29-09-2024 19:00,29.0,70.11,5.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
29-09-2024 20:00,29.3,80.07,1.0,60.9,Partially cloudy,0.0,0.0,0.0,0.0
29-09-2024 21:00,29.0,74.47,5.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
29-09-2024 22:00,29.0,79.06,5.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
29-09-2024 23:00,28.6,85.19,1.0,48.7,Partially cloudy,0.0,0.0,0.0,0.0
30-09-2024 00:00,28.0,83.79,3.6,27.2,Partially cloudy,0.0,0.0,0.0,0.0
30-09-2024 01:00,27.6,91.22,3.6,27.2,Partially cloudy,0.0,0.0,0.0,0.0
30-09-2024 02:00,28.0,86.9,1.0,43.5,Partially cloudy,0.0,0.0,0.0,0.0
30-09-2024 03:00,27.0,94.27,3.6,27.2,Partially cloudy,0.0,0.0,0.0,0.0
30-09-2024 04:00,26.0,88.76,3.6,27.2,Partially cloudy,0.0,0.0,0.0,0.0
30-09-2024 05:00,26.0,92.97,1.5,29.2,Partially cloudy,0.0,0.0,0.0,0.0
30-09-2024 06:00,25.0,94.19,5.4,27.2,Partially cloudy,0.0,0.0,0.0,0.0
30-09-2024 07:00,26.0,88.76,7.6,27.2,Partially cloudy,2.0,0.0,0.0,0.0
30-09-2024 08:00,27.9,85.33,11.1,27.0,Partially cloudy,72.0,0.3,1.0,0.6403508771929823
30-09-2024 09:00,28.0,78.92,9.4,27.2,Partially cloudy,219.0,0.8,2.0,3.8847953216374265
30-09-2024 10:00,30.0,70.29,7.6,50.0,Partially cloudy,390.0,1.4,4.0,9.502923976608187
30-09-2024 11:00,32.2,64.87,12.7,49.9,Partially cloudy,564.0,2.0,6.0,20.655263157894737
30-09-2024 12:00,32.0,62.71,9.4,50.0,Partially cloudy,675.0,2.4,7.0,28.78289473684211
30-09-2024 13:00,32.0,62.71,11.2,50.0,Partially cloudy,728.0,2.6,7.0,31.042884990253416
30-09-2024 14:00,33.7,57.12,9.1,58.3,Partially cloudy,730.0,2.6,7.0,25.960891812865498
30-09-2024 15:00,33.0,55.8,14.8,50.0,Partially cloudy,626.0,2.3,6.0,22.880116959064328
30-09-2024 16:00,32.8,59.23,6.8,50.0,Partially cloudy,509.0,1.8,5.0,15.503167641325538
30-09-2024 17:00,32.1,66.05,7.5,36.1,Partially cloudy,288.0,1.0,3.0,6.726315789473684
30-09-2024 18:00,31.0,70.47,9.4,50.0,Partially cloudy,130.0,0.5,1.0,0.7919103313840156
30-09-2024 19:00,30.0,79.19,5.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
30-09-2024 20:00,29.9,78.47,2.2,34.5,Partially cloudy,0.0,0.0,0.0,0.0
30-09-2024 21:00,30.0,79.19,9.4,50.0,Partially cloudy,0.0,0.0,0.0,0.0
30-09-2024 22:00,29.0,83.9,5.4,27.2,Partially cloudy,0.0,0.0,0.0,0.0
30-09-2024 23:00,28.4,86.14,1.5,29.2,Partially cloudy,0.0,0.0,0.0,0.0
01-10-2024 00:00,28.0,94.32,5.4,27.2,Partially cloudy,0.0,0.0,0.0,0.0
01-10-2024 01:00,27.0,94.27,5.4,27.2,Partially cloudy,0.0,0.0,0.0,0.0
01-10-2024 02:00,27.2,91.99,5.4,30.0,Partially cloudy,0.0,0.0,0.0,0.0
01-10-2024 03:00,26.0,94.23,7.6,0.0,Clear,0.0,0.0,0.0,0.0
01-10-2024 04:00,26.0,94.23,7.6,0.0,Clear,0.0,0.0,0.0,0.0
01-10-2024 05:00,26.3,95.36,4.7,0.0,Clear,0.0,0.0,0.0,0.0
01-10-2024 06:00,25.0,100.0,7.6,0.0,Clear,0.0,0.0,0.0,0.0
01-10-2024 07:00,26.0,100.0,9.4,0.0,Clear,1.0,0.0,0.0,0.0
01-10-2024 08:00,28.1,85.81,6.4,0.0,Clear,79.0,0.3,1.0,0.9624756335282652
01-10-2024 09:00,29.0,88.99,11.2,0.0,Clear,271.0,1.0,3.0,9.904970760233917
01-10-2024 10:00,31.0,79.33,13.0,27.2,Partially cloudy,470.0,1.7,5.0,20.843079922027293
01-10-2024 11:00,32.7,60.45,10.3,27.6,Partially cloudy,636.0,2.3,6.0,33.65964912280701
01-10-2024 12:00,32.0,62.71,16.6,27.2,Partially cloudy,747.0,2.7,7.0,46.378070175438594
01-10-2024 13:00,33.0,59.27,14.8,27.2,Partially cloudy,794.0,2.9,8.0,56.338401559454184
01-10-2024 14:00,34.3,54.39,10.6,12.7,Clear,769.0,2.8,8.0,65.43245614035087
01-10-2024 15:00,34.0,52.76,13.0,0.0,Clear,679.0,2.4,7.0,57.90692007797271
01-10-2024 16:00,34.0,52.76,11.2,0.0,Clear,531.0,1.9,5.0,32.34649122807018
01-10-2024 17:00,33.4,58.11,5.2,0.0,Clear,341.0,1.2,3.0,12.463450292397662
01-10-2024 18:00,32.0,62.71,7.6,0.0,Clear,141.0,0.5,1.0,1.7178362573099415
01-10-2024 19:00,31.0,66.38,5.4,0.0,Clear,0.0,0.0,0.0,0.0
01-10-2024 20:00,29.8,76.36,0.0,0.0,Clear,0.0,0.0,0.0,0.0
01-10-2024 21:00,29.0,74.47,0.0,0.0,Clear,0.0,0.0,0.0,0.0
01-10-2024 22:00,28.0,78.92,0.0,0.0,Clear,0.0,0.0,0.0,0.0
01-10-2024 23:00,28.4,85.58,0.0,0.0,Clear,0.0,0.0,0.0,0.0
02-10-2024 00:00,28.0,78.92,0.0,0.0,Clear,0.0,0.0,0.0,0.0
02-10-2024 01:00,27.0,83.68,0.0,0.0,Clear,0.0,0.0,0.0,0.0
02-10-2024 02:00,27.4,88.43,0.0,0.0,Clear,0.0,0.0,0.0,0.0
02-10-2024 03:00,26.0,100.0,3.6,0.0,Clear,0.0,0.0,0.0,0.0
02-10-2024 04:00,27.0,88.84,3.6,0.0,Clear,0.0,0.0,0.0,0.0
02-10-2024 05:00,27.0,89.94,1.0,0.0,Clear,0.0,0.0,0.0,0.0
02-10-2024 06:00,28.0,88.91,5.4,0.0,Clear,0.0,0.0,0.0,0.0
02-10-2024 07:00,28.0,78.92,9.4,0.0,Clear,1.0,0.0,0.0,0.0
02-10-2024 08:00,28.9,74.22,8.6,0.0,Clear,78.0,0.3,1.0,0.9502923976608186
02-10-2024 09:00,30.4,64.54,11.2,0.0,Clear,271.0,1.0,3.0,9.904970760233917
02-10-2024 10:00,32.0,59.04,9.4,0.0,Clear,471.0,1.7,5.0,28.69152046783626
02-10-2024 11:00,34.4,52.41,10.9,10.2,Clear,640.0,2.3,6.0,42.01169590643274
02-10-2024 12:00,34.0,52.76,14.8,0.0,Clear,753.0,2.7,8.0,73.39181286549707
02-10-2024 13:00,35.0,46.97,11.2,0.0,Clear,802.0,2.9,8.0,78.16764132553605
02-10-2024 14:00,35.9,44.57,14.7,0.0,Clear,779.0,2.8,8.0,75.92592592592591
02-10-2024 15:00,35.0,46.97,11.2,0.0,Clear,688.0,2.5,7.0,58.67446393762183
02-10-2024 16:00,35.0,41.54,14.8,0.0,Clear,537.0,1.9,5.0,32.711988304093566
02-10-2024 17:00,34.2,49.93,6.5,30.0,Partially cloudy,343.0,1.2,3.0,8.775584795321636
02-10-2024 18:00,33.0,49.4,7.6,0.0,Clear,139.0,0.5,1.0,1.6934697855750487
02-10-2024 19:00,32.0,52.26,3.6,0.0,Clear,0.0,0.0,0.0,0.0
02-10-2024 20:00,30.3,71.52,0.0,0.0,Clear,0.0,0.0,0.0,0.0
02-10-2024 21:00,30.0,66.18,0.0,0.0,Clear,0.0,0.0,0.0,0.0
02-10-2024 22:00,30.0,66.18,0.0,0.0,Clear,0.0,0.0,0.0,0.0
02-10-2024 23:00,28.3,82.59,0.0,0.0,Clear,0.0,0.0,0.0,0.0
03-10-2024 00:00,29.0,79.06,0.0,0.0,Clear,0.0,0.0,0.0,0.0
03-10-2024 01:00,28.0,78.92,3.6,0.0,Clear,0.0,0.0,0.0,0.0
