datetime,temp,humidity,windspeed,cloudcover,conditions,solar_radiation,solar_energy,uv_index
10-08-2024 18:00,30.0,79.19,7.6,88.9,Partially cloudy,212.0,0.8,2.0
10-08-2024 19:00,29.0,88.99,3.6,50.0,Partially cloudy,91.0,0.3,1.0
10-08-2024 20:00,29.0,90.25,5.4,79.8,Partially cloudy,0.0,0.0,0.0
10-08-2024 21:00,29.0,88.99,5.4,88.9,Partially cloudy,0.0,0.0,0.0
10-08-2024 22:00,28.0,94.32,5.4,88.9,Partially cloudy,0.0,0.0,0.0
10-08-2024 23:00,28.3,93.98,5.4,89.7,"Rain, Partially cloudy",0.0,0.0,0.0
11-08-2024 00:00,28.0,94.32,5.4,88.9,Partially cloudy,0.0,0.0,0.0
11-08-2024 01:00,28.0,94.32,3.6,88.9,Partially cloudy,0.0,0.0,0.0
11-08-2024 02:00,28.3,96.32,1.0,96.8,Overcast,0.0,0.0,0.0
11-08-2024 03:00,28.0,94.32,3.6,88.9,Partially cloudy,0.0,0.0,0.0
11-08-2024 04:00,28.0,94.32,7.6,88.9,Partially cloudy,0.0,0.0,0.0
11-08-2024 05:00,27.5,98.55,2.2,100.0,"Rain, Overcast",0.0,0.0,0.0
11-08-2024 06:00,27.0,100.0,9.4,100.0,Overcast,0.0,0.0,0.0
11-08-2024 07:00,27.0,100.0,5.4,100.0,Overcast,8.0,0.0,0.0
11-08-2024 08:00,28.7,92.65,4.9,92.9,"Rain, Overcast",60.0,0.2,1.0
11-08-2024 09:00,26.0,100.0,14.8,100.0,Overcast,160.0,0.6,2.0
11-08-2024 10:00,25.0,100.0,7.6,100.0,Overcast,297.0,1.1,3.0
11-08-2024 11:00,27.6,94.53,2.7,99.9,"Rain, Overcast",455.0,1.6,5.0
11-08-2024 12:00,26.0,94.23,5.4,100.0,Overcast,514.0,1.9,5.0
11-08-2024 13:00,28.0,83.79,5.4,88.9,Partially cloudy,569.0,2.0,6.0
11-08-2024 14:00,29.3,84.1,5.4,81.3,"Rain, Partially cloudy",705.0,2.5,7.0
11-08-2024 15:00,29.0,79.06,5.4,88.9,Partially cloudy,681.0,2.5,7.0
11-08-2024 16:00,28.0,88.91,5.4,88.9,Partially cloudy,497.0,1.8,5.0
11-08-2024 17:00,26.0,99.55,6.7,99.9,"Rain, Overcast",296.0,1.1,3.0
11-08-2024 18:00,26.0,94.23,7.6,100.0,Overcast,175.0,0.6,2.0
11-08-2024 19:00,27.0,94.27,7.6,100.0,Overcast,64.0,0.2,1.0
11-08-2024 20:00,26.6,99.85,0.0,100.0,"Rain, Overcast",0.0,0.0,0.0
11-08-2024 21:00,27.0,94.27,7.6,100.0,Overcast,0.0,0.0,0.0
11-08-2024 22:00,27.0,94.27,5.4,100.0,Overcast,0.0,0.0,0.0
11-08-2024 23:00,27.0,97.19,1.0,92.9,Overcast,0.0,0.0,0.0
12-08-2024 00:00,27.0,94.27,5.4,100.0,Overcast,0.0,0.0,0.0
12-08-2024 01:00,27.0,94.27,3.6,88.9,Partially cloudy,0.0,0.0,0.0
12-08-2024 02:00,27.0,94.27,0.0,88.0,"Rain, Partially cloudy",0.0,0.0,0.0
12-08-2024 03:00,26.0,100.0,7.6,88.0,"Rain, Partially cloudy",0.0,0.0,0.0
12-08-2024 04:00,27.0,94.27,7.6,88.0,"Rain, Partially cloudy",0.0,0.0,0.0
12-08-2024 05:00,27.0,94.27,7.6,88.0,Partially cloudy,0.0,0.0,0.0
12-08-2024 06:00,27.0,94.27,9.4,88.0,Partially cloudy,0.0,0.0,0.0
12-08-2024 07:00,27.0,94.27,7.6,88.0,Partially cloudy,15.0,0.1,0.0
12-08-2024 08:00,27.0,94.27,9.4,88.0,Partially cloudy,139.0,0.5,1.0
12-08-2024 09:00,28.0,94.31,9.4,88.0,"Rain, Partially cloudy",333.0,1.2,3.0
12-08-2024 10:00,28.0,94.31,11.2,88.0,Partially cloudy,529.0,1.9,5.0
12-08-2024 11:00,28.9,93.17,9.8,97.4,Overcast,677.0,2.4,7.0
12-08-2024 12:00,28.0,100.0,9.4,88.0,"Rain, Partially cloudy",718.0,2.6,7.0
12-08-2024 13:00,29.0,94.35,7.6,88.0,Partially cloudy,745.0,2.7,7.0
12-08-2024 14:00,28.0,100.0,13.0,100.0,"Rain, Overcast",627.0,2.3,6.0
12-08-2024 15:00,27.0,100.0,5.4,88.0,Partially cloudy,626.0,2.3,6.0
12-08-2024 16:00,28.0,94.31,5.4,88.0,Partially cloudy,515.0,1.9,5.0
12-08-2024 17:00,28.0,94.31,5.4,88.0,Partially cloudy,487.0,1.8,5.0
12-08-2024 18:00,28.0,94.31,3.6,88.0,Partially cloudy,294.0,1.1,3.0
12-08-2024 19:00,28.0,94.31,3.6,88.0,Partially cloudy,97.0,0.3,1.0
12-08-2024 20:00,28.0,94.31,5.4,88.0,"Rain, Partially cloudy",0.0,0.0,0.0
12-08-2024 21:00,28.0,94.31,7.6,88.0,"Rain, Partially cloudy",0.0,0.0,0.0
12-08-2024 22:00,27.0,94.27,3.6,88.0,"Rain, Partially cloudy",0.0,0.0,0.0
12-08-2024 23:00,26.0,94.23,5.4,88.0,"Rain, Partially cloudy",0.0,0.0,0.0
13-08-2024 00:00,26.0,94.23,5.4,88.0,Partially cloudy,0.0,0.0,0.0
13-08-2024 01:00,26.0,94.23,5.4,88.0,Partially cloudy,0.0,0.0,0.0
13-08-2024 02:00,26.9,96.0,5.4,88.9,"Rain, Partially cloudy",0.0,0.0,0.0
13-08-2024 03:00,27.0,94.27,5.4,88.9,Partially cloudy,0.0,0.0,0.0
13-08-2024 04:00,27.0,94.27,7.6,88.9,Partially cloudy,0.0,0.0,0.0
13-08-2024 05:00,27.1,95.57,2.2,89.7,"Rain, Partially cloudy",0.0,0.0,0.0
13-08-2024 06:00,27.0,94.27,9.4,100.0,Overcast,0.0,0.0,0.0
13-08-2024 07:00,27.0,100.0,13.0,100.0,Overcast,2.0,0.0,0.0
13-08-2024 08:00,27.7,96.07,9.3,89.7,Partially cloudy,24.0,0.1,0.0
13-08-2024 09:00,29.0,88.99,11.2,88.9,Partially cloudy,257.0,0.9,3.0
13-08-2024 10:00,30.0,89.07,14.8,88.9,Partially cloudy,506.0,1.8,5.0
13-08-2024 11:00,31.7,78.7,10.4,89.5,Partially cloudy,692.0,2.5,7.0
13-08-2024 12:00,32.0,79.46,14.8,88.9,Partially cloudy,809.0,2.9,8.0
13-08-2024 13:00,31.0,79.33,13.0,88.9,Partially cloudy,797.0,2.9,8.0
13-08-2024 14:00,28.8,93.73,7.0,81.2,"Rain, Partially cloudy",673.0,2.4,7.0
13-08-2024 15:00,32.0,79.46,9.4,88.9,Partially cloudy,560.0,2.0,6.0
13-08-2024 16:00,31.0,84.11,5.4,88.9,Partially cloudy,355.0,1.3,4.0
13-08-2024 17:00,30.1,88.68,7.0,88.1,Partially cloudy,418.0,1.5,4.0
13-08-2024 18:00,28.0,94.32,5.4,88.9,Partially cloudy,263.0,0.9,3.0
13-08-2024 19:00,28.0,94.32,7.6,88.9,Partially cloudy,113.0,0.4,1.0
13-08-2024 20:00,29.0,94.89,1.5,68.3,"Rain, Partially cloudy",0.0,0.0,0.0
13-08-2024 21:00,29.0,94.36,3.6,88.9,Partially cloudy,0.0,0.0,0.0
13-08-2024 22:00,29.0,94.36,0.0,88.9,Partially cloudy,0.0,0.0,0.0
13-08-2024 23:00,28.7,96.47,3.6,52.7,Partially cloudy,0.0,0.0,0.0
14-08-2024 00:00,29.0,94.36,7.6,88.9,Partially cloudy,0.0,0.0,0.0
14-08-2024 01:00,28.0,94.32,5.4,88.9,Partially cloudy,0.0,0.0,0.0
14-08-2024 02:00,28.0,96.86,1.5,67.0,Partially cloudy,0.0,0.0,0.0
14-08-2024 03:00,28.0,94.32,7.6,88.9,Partially cloudy,0.0,0.0,0.0
14-08-2024 04:00,28.0,94.32,5.4,88.9,Partially cloudy,0.0,0.0,0.0
14-08-2024 05:00,27.9,97.19,1.5,81.3,Partially cloudy,0.0,0.0,0.0
14-08-2024 06:00,28.0,94.32,3.6,88.9,Partially cloudy,0.0,0.0,0.0
14-08-2024 07:00,28.8,94.35,3.9,89.1,Partially cloudy,13.0,0.0,0.0
14-08-2024 08:00,29.1,92.87,6.0,89.5,Partially cloudy,136.0,0.5,1.0
14-08-2024 09:00,30.8,84.99,7.9,57.0,Partially cloudy,332.0,1.2,3.0
14-08-2024 10:00,31.0,84.11,9.4,88.9,Partially cloudy,529.0,1.9,5.0
14-08-2024 11:00,33.4,70.11,6.7,60.9,Partially cloudy,694.0,2.5,7.0
14-08-2024 12:00,33.8,68.38,8.2,57.0,Partially cloudy,809.0,2.9,8.0
14-08-2024 13:00,33.8,67.66,7.9,57.0,Partially cloudy,813.0,2.9,8.0
14-08-2024 14:00,34.8,63.52,14.7,81.2,Partially cloudy,564.0,2.0,6.0
14-08-2024 15:00,33.0,70.84,14.8,88.9,Partially cloudy,274.0,1.0,3.0
14-08-2024 16:00,33.0,66.78,11.2,50.0,Partially cloudy,495.0,1.8,5.0
14-08-2024 17:00,33.5,70.11,6.5,58.2,Partially cloudy,233.0,0.8,2.0
14-08-2024 18:00,31.0,79.33,9.4,50.0,Partially cloudy,211.0,0.8,2.0
14-08-2024 19:00,31.0,84.11,5.4,50.0,Partially cloudy,73.0,0.3,1.0
14-08-2024 20:00,31.0,82.72,0.0,50.0,Partially cloudy,0.0,0.0,0.0
14-08-2024 21:00,30.0,89.07,3.6,50.0,Partially cloudy,0.0,0.0,0.0
14-08-2024 22:00,30.0,89.07,0.0,50.0,Partially cloudy,0.0,0.0,0.0
14-08-2024 23:00,30.0,87.81,1.0,57.4,Partially cloudy,0.0,0.0,0.0
15-08-2024 00:00,30.0,89.07,3.6,88.9,Partially cloudy,0.0,0.0,0.0
15-08-2024 01:00,29.0,94.36,9.4,88.9,Partially cloudy,0.0,0.0,0.0
15-08-2024 02:00,29.3,91.62,5.9,61.1,Partially cloudy,0.0,0.0,0.0
15-08-2024 03:00,29.0,94.36,7.6,88.9,Partially cloudy,0.0,0.0,0.0
15-08-2024 04:00,29.0,94.36,7.6,88.9,Partially cloudy,0.0,0.0,0.0
15-08-2024 05:00,28.7,92.93,7.6,61.1,Partially cloudy,0.0,0.0,0.0
15-08-2024 06:00,28.0,100.0,7.6,100.0,Overcast,0.0,0.0,0.0
15-08-2024 07:00,29.0,94.36,14.8,100.0,Overcast,13.0,0.0,0.0
15-08-2024 08:00,29.2,92.64,6.5,99.7,"Rain, Overcast",135.0,0.5,1.0
15-08-2024 09:00,29.0,94.36,11.2,100.0,Overcast,326.0,1.2,3.0
15-08-2024 10:00,31.0,89.14,11.2,88.9,Partially cloudy,516.0,1.9,5.0
15-08-2024 11:00,32.6,73.74,11.4,88.3,Partially cloudy,692.0,2.5,7.0
15-08-2024 12:00,33.0,75.11,18.4,88.9,Partially cloudy,813.0,2.9,8.0
15-08-2024 13:00,32.0,79.46,11.2,88.9,Partially cloudy,870.0,3.1,9.0
15-08-2024 14:00,32.9,73.89,6.0,81.2,"Rain, Partially cloudy",856.0,3.1,9.0
15-08-2024 15:00,32.0,79.46,5.4,50.0,Partially cloudy,739.0,2.7,7.0
15-08-2024 16:00,32.0,84.22,5.4,88.9,Partially cloudy,276.0,1.0,3.0
15-08-2024 17:00,30.2,94.62,3.6,88.2,"Rain, Partially cloudy",90.0,0.3,1.0
15-08-2024 18:00,30.0,94.4,14.8,88.9,Partially cloudy,59.0,0.2,1.0
15-08-2024 19:00,30.0,94.4,3.6,88.9,Partially cloudy,50.0,0.2,1.0
15-08-2024 20:00,29.1,94.07,6.7,92.9,"Rain, Overcast",0.0,0.0,0.0
15-08-2024 21:00,28.0,100.0,13.0,100.0,Overcast,0.0,0.0,0.0
15-08-2024 22:00,27.0,94.27,0.0,100.0,Overcast,0.0,0.0,0.0
15-08-2024 23:00,27.0,98.84,0.0,91.6,"Rain, Overcast",0.0,0.0,0.0
16-08-2024 00:00,27.0,94.27,0.0,88.9,Partially cloudy,0.0,0.0,0.0
16-08-2024 01:00,27.0,94.27,0.0,88.9,Partially cloudy,0.0,0.0,0.0
16-08-2024 02:00,27.0,99.78,1.0,96.8,"Rain, Overcast",0.0,0.0,0.0
16-08-2024 03:00,27.0,100.0,5.4,88.9,Partially cloudy,0.0,0.0,0.0
16-08-2024 04:00,27.0,100.0,7.6,88.9,Partially cloudy,0.0,0.0,0.0
16-08-2024 05:00,27.1,98.6,2.2,96.8,Overcast,0.0,0.0,0.0
16-08-2024 06:00,28.0,94.32,9.4,50.0,Partially cloudy,0.0,0.0,0.0
16-08-2024 07:00,28.0,100.0,13.0,50.0,Partially cloudy,14.0,0.1,0.0
16-08-2024 08:00,29.1,95.69,5.7,81.2,Partially cloudy,118.0,0.4,1.0
16-08-2024 09:00,30.0,89.07,11.2,50.0,Partially cloudy,295.0,1.1,3.0
16-08-2024 10:00,31.0,89.14,14.8,88.9,Partially cloudy,489.0,1.8,5.0
16-08-2024 11:00,32.8,76.74,7.3,67.2,Partially cloudy,649.0,2.3,6.0
16-08-2024 12:00,32.0,79.46,13.0,88.9,Partially cloudy,715.0,2.6,7.0
16-08-2024 13:00,33.0,70.84,11.2,88.9,Partially cloudy,756.0,2.7,8.0
16-08-2024 14:00,34.3,66.39,15.2,81.1,Partially cloudy,688.0,2.5,7.0
16-08-2024 15:00,34.0,66.98,16.6,88.9,Partially cloudy,399.0,1.4,4.0
16-08-2024 16:00,33.0,66.78,16.6,88.9,Partially cloudy,414.0,1.5,4.0
16-08-2024 17:00,32.6,71.76,9.1,81.3,Partially cloudy,308.0,1.1,3.0
16-08-2024 18:00,31.0,74.79,9.4,88.9,Partially cloudy,113.0,0.4,1.0
16-08-2024 19:00,31.0,79.33,5.4,88.9,Partially cloudy,52.0,0.2,0.0
16-08-2024 20:00,29.4,93.59,1.5,81.3,"Rain, Partially cloudy",0.0,0.0,0.0
16-08-2024 21:00,30.0,89.07,5.4,88.9,Partially cloudy,0.0,0.0,0.0
16-08-2024 22:00,30.0,84.0,5.4,88.9,Partially cloudy,0.0,0.0,0.0
16-08-2024 23:00,29.4,91.61,0.0,82.5,Partially cloudy,0.0,0.0,0.0
17-08-2024 00:00,29.0,83.9,0.0,88.9,Partially cloudy,0.0,0.0,0.0
17-08-2024 01:00,29.0,83.9,0.0,88.9,Partially cloudy,0.0,0.0,0.0
17-08-2024 02:00,28.9,92.35,0.0,82.5,Partially cloudy,0.0,0.0,0.0
17-08-2024 03:00,29.0,88.99,0.0,88.9,Partially cloudy,0.0,0.0,0.0
17-08-2024 04:00,28.0,94.32,0.0,88.9,Partially cloudy,0.0,0.0,0.0
17-08-2024 05:00,28.2,95.61,1.0,78.8,Partially cloudy,0.0,0.0,0.0
17-08-2024 06:00,29.0,94.36,3.6,88.9,Partially cloudy,0.0,0.0,0.0
17-08-2024 07:00,29.0,94.36,5.4,50.0,Partially cloudy,14.0,0.1,0.0
17-08-2024 08:00,29.8,88.99,1.0,42.9,Partially cloudy,120.0,0.4,1.0
17-08-2024 09:00,32.0,74.95,3.6,50.0,Partially cloudy,310.0,1.1,3.0
17-08-2024 10:00,34.0,63.14,3.6,88.9,Partially cloudy,518.0,1.9,5.0
17-08-2024 11:00,33.3,70.36,1.6,81.0,Partially cloudy,684.0,2.5,7.0
17-08-2024 12:00,34.0,59.5,3.6,88.9,Partially cloudy,786.0,2.8,8.0
17-08-2024 13:00,34.0,63.14,7.6,88.9,Partially cloudy,855.0,3.1,9.0
17-08-2024 14:00,33.0,74.65,8.8,90.7,"Rain, Overcast",644.0,2.3,6.0
17-08-2024 15:00,29.0,83.9,11.2,88.9,Partially cloudy,280.0,1.0,3.0
17-08-2024 16:00,29.0,83.9,5.4,88.9,Partially cloudy,100.0,0.4,1.0
17-08-2024 17:00,31.3,77.35,2.2,82.7,"Rain, Partially cloudy",58.0,0.2,1.0
17-08-2024 18:00,29.0,94.36,5.4,88.9,Partially cloudy,32.0,0.1,0.0
17-08-2024 19:00,29.0,94.36,0.0,88.9,Partially cloudy,11.0,0.0,0.0
17-08-2024 20:00,29.8,86.57,1.0,81.3,Partially cloudy,0.0,0.0,0.0
17-08-2024 21:00,29.0,88.99,3.6,88.9,Partially cloudy,0.0,0.0,0.0
17-08-2024 22:00,29.0,88.99,3.6,88.9,Partially cloudy,0.0,0.0,0.0
17-08-2024 23:00,29.5,90.13,1.5,52.7,Partially cloudy,0.0,0.0,0.0
18-08-2024 00:00,29.0,94.36,5.4,88.9,Partially cloudy,0.0,0.0,0.0
18-08-2024 01:00,28.0,94.32,5.4,88.9,Partially cloudy,0.0,0.0,0.0
18-08-2024 02:00,28.9,92.65,1.5,50.2,Partially cloudy,0.0,0.0,0.0
18-08-2024 03:00,28.0,94.32,5.4,88.9,Partially cloudy,0.0,0.0,0.0
18-08-2024 04:00,28.0,94.32,5.4,88.9,Partially cloudy,0.0,0.0,0.0
18-08-2024 05:00,28.5,92.05,8.1,27.2,Partially cloudy,0.0,0.0,0.0
18-08-2024 06:00,28.0,94.32,7.6,27.2,Partially cloudy,0.0,0.0,0.0
18-08-2024 07:00,28.0,94.32,11.2,27.2,Partially cloudy,10.0,0.0,0.0
18-08-2024 08:00,30.0,85.47,9.3,15.0,Clear,103.0,0.4,1.0
18-08-2024 09:00,31.0,84.11,9.4,50.0,Partially cloudy,293.0,1.1,3.0
18-08-2024 10:00,32.0,74.95,9.4,50.0,Partially cloudy,522.0,1.9,5.0
18-08-2024 11:00,33.6,69.5,10.4,78.6,Partially cloudy,690.0,2.5,7.0
18-08-2024 12:00,33.0,66.78,14.8,88.9,Partially cloudy,795.0,2.9,8.0
18-08-2024 13:00,33.0,66.78,16.6,88.9,Partially cloudy,670.0,2.4,7.0
18-08-2024 14:00,32.0,75.07,2.7,88.1,Partially cloudy,413.0,1.5,4.0
18-08-2024 15:00,33.0,62.93,14.8,88.9,Partially cloudy,213.0,0.8,2.0
18-08-2024 16:00,33.0,66.78,13.0,88.9,Partially cloudy,160.0,0.6,2.0
18-08-2024 17:00,32.6,72.38,8.3,88.1,Partially cloudy,81.0,0.3,1.0
18-08-2024 18:00,33.0,70.84,13.0,50.0,Partially cloudy,40.0,0.1,0.0
18-08-2024 19:00,32.0,74.95,7.6,50.0,Partially cloudy,15.0,0.1,0.0
18-08-2024 20:00,31.1,81.89,1.5,72.7,Partially cloudy,0.0,0.0,0.0
18-08-2024 21:00,31.0,79.33,5.4,50.0,Partially cloudy,0.0,0.0,0.0
18-08-2024 22:00,31.0,79.33,3.6,50.0,Partially cloudy,0.0,0.0,0.0
18-08-2024 23:00,30.2,87.05,1.5,67.0,Partially cloudy,0.0,0.0,0.0
19-08-2024 00:00,30.0,84.0,0.0,50.0,Partially cloudy,0.0,0.0,0.0
19-08-2024 01:00,30.0,89.07,5.4,50.0,Partially cloudy,0.0,0.0,0.0
19-08-2024 02:00,29.6,91.25,1.5,67.0,Partially cloudy,0.0,0.0,0.0
19-08-2024 03:00,29.0,94.36,5.4,88.9,Partially cloudy,0.0,0.0,0.0
19-08-2024 04:00,29.0,94.36,5.4,88.9,Partially cloudy,0.0,0.0,0.0
19-08-2024 05:00,28.6,90.83,1.5,67.0,Partially cloudy,0.0,0.0,0.0
19-08-2024 06:00,28.0,94.32,5.4,88.9,Partially cloudy,0.0,0.0,0.0
19-08-2024 07:00,29.0,94.36,9.4,88.9,Partially cloudy,11.0,0.0,0.0
19-08-2024 08:00,30.1,86.35,6.9,44.5,Partially cloudy,131.0,0.5,1.0
19-08-2024 09:00,31.0,79.33,11.2,50.0,Partially cloudy,210.0,0.8,2.0
19-08-2024 10:00,32.0,74.95,11.2,50.0,Partially cloudy,454.0,1.6,5.0
19-08-2024 11:00,33.9,65.39,9.8,81.3,Partially cloudy,651.0,2.3,7.0
19-08-2024 12:00,33.0,66.78,14.8,88.9,Partially cloudy,814.0,2.9,8.0
19-08-2024 13:00,32.0,70.66,11.2,88.9,Partially cloudy,821.0,3.0,8.0
19-08-2024 14:00,34.5,64.34,9.8,81.3,Partially cloudy,258.0,0.9,3.0
19-08-2024 15:00,34.0,71.01,14.8,50.0,Partially cloudy,234.0,0.8,2.0
19-08-2024 16:00,33.0,66.78,13.0,50.0,Partially cloudy,358.0,1.3,4.0
19-08-2024 17:00,32.8,67.71,6.5,82.3,Partially cloudy,26.0,0.1,0.0
19-08-2024 18:00,31.0,70.47,11.2,50.0,Partially cloudy,103.0,0.4,1.0
19-08-2024 19:00,31.0,70.47,7.6,50.0,Partially cloudy,12.0,0.0,0.0
19-08-2024 20:00,30.8,73.83,2.2,79.8,Partially cloudy,0.0,0.0,0.0
19-08-2024 21:00,30.0,74.63,9.4,50.0,Partially cloudy,0.0,0.0,0.0
19-08-2024 22:00,29.0,79.06,5.4,50.0,Partially cloudy,0.0,0.0,0.0
19-08-2024 23:00,29.3,85.77,1.5,72.7,Partially cloudy,0.0,0.0,0.0
20-08-2024 00:00,28.0,88.91,0.0,50.0,Partially cloudy,0.0,0.0,0.0
20-08-2024 01:00,28.0,88.91,5.4,50.0,Partially cloudy,0.0,0.0,0.0
20-08-2024 02:00,28.9,84.26,1.5,72.7,Partially cloudy,0.0,0.0,0.0
20-08-2024 03:00,28.0,88.91,0.0,50.0,Partially cloudy,0.0,0.0,0.0
20-08-2024 04:00,28.0,88.91,0.0,50.0,Partially cloudy,0.0,0.0,0.0
20-08-2024 05:00,28.4,84.86,6.1,89.6,Partially cloudy,0.0,0.0,0.0
20-08-2024 06:00,27.0,94.27,11.2,88.0,Partially cloudy,0.0,0.0,0.0
20-08-2024 07:00,26.0,100.0,18.4,100.0,Overcast,12.0,0.0,0.0
20-08-2024 08:00,25.4,99.7,1.0,96.8,Overcast,129.0,0.5,1.0
20-08-2024 09:00,26.0,100.0,7.6,100.0,Overcast,138.0,0.5,1.0
20-08-2024 10:00,27.0,94.27,0.0,100.0,Overcast,178.0,0.6,2.0
20-08-2024 11:00,27.0,97.74,1.5,95.5,"Rain, Overcast",321.0,1.2,3.0
20-08-2024 12:00,28.0,94.32,3.6,88.9,Partially cloudy,816.0,2.9,8.0
20-08-2024 13:00,30.0,79.19,3.6,88.9,Partially cloudy,871.0,3.1,9.0
20-08-2024 14:00,30.7,80.35,5.4,81.3,Partially cloudy,863.0,3.1,9.0
20-08-2024 15:00,32.0,70.66,3.6,88.9,Partially cloudy,380.0,1.4,4.0
20-08-2024 16:00,31.0,74.79,3.6,88.9,Partially cloudy,95.0,0.3,1.0
20-08-2024 17:00,32.2,71.93,2.6,81.3,Partially cloudy,197.0,0.7,2.0
20-08-2024 18:00,31.0,70.47,5.4,88.0,Partially cloudy,109.0,0.4,1.0
20-08-2024 19:00,30.0,79.19,7.6,88.9,Partially cloudy,35.0,0.1,0.0
20-08-2024 20:00,29.8,80.57,7.7,78.8,Partially cloudy,0.0,0.0,0.0
20-08-2024 21:00,28.0,88.91,5.4,88.9,Partially cloudy,0.0,0.0,0.0
20-08-2024 22:00,27.0,88.84,5.4,88.9,Partially cloudy,0.0,0.0,0.0
20-08-2024 23:00,28.5,87.1,1.5,78.8,Partially cloudy,0.0,0.0,0.0
21-08-2024 00:00,27.0,83.68,5.4,88.9,Partially cloudy,0.0,0.0,0.0
21-08-2024 01:00,27.0,83.68,0.0,88.9,Partially cloudy,0.0,0.0,0.0
21-08-2024 02:00,27.8,88.06,1.0,77.3,Partially cloudy,0.0,0.0,0.0
21-08-2024 03:00,27.0,83.68,3.6,50.0,Partially cloudy,0.0,0.0,0.0
21-08-2024 04:00,27.0,88.84,3.6,88.9,Partially cloudy,0.0,0.0,0.0
21-08-2024 05:00,27.1,91.5,1.0,64.5,Partially cloudy,0.0,0.0,0.0
21-08-2024 06:00,27.0,88.84,3.6,50.0,Partially cloudy,0.0,0.0,0.0
21-08-2024 07:00,28.0,88.91,7.6,50.0,Partially cloudy,11.0,0.0,0.0
21-08-2024 08:00,28.8,81.37,1.6,43.0,Partially cloudy,123.0,0.4,1.0
21-08-2024 09:00,31.0,79.33,7.6,50.0,Partially cloudy,310.0,1.1,3.0
21-08-2024 10:00,32.0,70.66,3.6,50.0,Partially cloudy,487.0,1.8,5.0
21-08-2024 11:00,33.8,61.31,6.0,48.8,Partially cloudy,669.0,2.4,7.0
21-08-2024 12:00,34.0,59.5,3.6,50.0,Partially cloudy,773.0,2.8,8.0
21-08-2024 13:00,35.0,56.28,5.4,88.9,Partially cloudy,841.0,3.0,8.0
21-08-2024 14:00,35.5,57.99,6.5,59.9,Partially cloudy,837.0,3.0,8.0
21-08-2024 15:00,34.0,59.5,7.6,88.9,Partially cloudy,780.0,2.8,8.0
21-08-2024 16:00,34.0,59.5,7.6,88.9,Partially cloudy,431.0,1.6,4.0
21-08-2024 17:00,33.0,69.96,8.0,68.3,Partially cloudy,290.0,1.0,3.0
21-08-2024 18:00,32.0,79.46,13.0,88.9,Partially cloudy,106.0,0.4,1.0
21-08-2024 19:00,31.0,79.33,7.6,88.9,Partially cloudy,29.0,0.1,0.0
21-08-2024 20:00,30.1,80.28,5.4,81.3,Partially cloudy,0.0,0.0,0.0
21-08-2024 21:00,29.0,88.99,5.4,88.9,Partially cloudy,0.0,0.0,0.0
21-08-2024 22:00,29.0,88.99,7.6,50.0,Partially cloudy,0.0,0.0,0.0
21-08-2024 23:00,29.1,84.15,1.5,51.9,Partially cloudy,0.0,0.0,0.0
22-08-2024 00:00,29.0,88.99,5.4,50.0,Partially cloudy,0.0,0.0,0.0
22-08-2024 01:00,28.0,94.32,7.6,50.0,Partially cloudy,0.0,0.0,0.0
22-08-2024 02:00,28.4,87.76,2.2,41.6,Partially cloudy,0.0,0.0,0.0
22-08-2024 03:00,28.0,88.91,5.4,50.0,Partially cloudy,0.0,0.0,0.0
22-08-2024 04:00,28.0,94.32,7.6,50.0,Partially cloudy,0.0,0.0,0.0
22-08-2024 05:00,28.1,88.65,4.1,58.4,Partially cloudy,0.0,0.0,0.0
22-08-2024 06:00,28.0,88.91,5.4,50.0,Partially cloudy,0.0,0.0,0.0
22-08-2024 07:00,28.0,88.91,5.4,50.0,Partially cloudy,11.0,0.0,0.0
22-08-2024 08:00,29.8,81.67,9.8,58.4,Partially cloudy,125.0,0.5,1.0
22-08-2024 09:00,31.0,74.79,9.4,50.0,Partially cloudy,322.0,1.2,3.0
22-08-2024 10:00,32.0,70.66,7.6,50.0,Partially cloudy,523.0,1.9,5.0
22-08-2024 11:00,34.3,64.14,4.1,50.2,Partially cloudy,694.0,2.5,7.0
22-08-2024 12:00,34.0,63.14,7.6,50.0,Partially cloudy,807.0,2.9,8.0
22-08-2024 13:00,34.0,63.14,9.4,50.0,Partially cloudy,873.0,3.1,9.0
22-08-2024 14:00,35.8,58.26,7.0,51.3,Partially cloudy,856.0,3.1,9.0
22-08-2024 15:00,35.0,56.28,9.4,50.0,Partially cloudy,723.0,2.6,7.0
22-08-2024 16:00,35.0,56.28,9.4,50.0,Partially cloudy,372.0,1.3,4.0
22-08-2024 17:00,35.2,61.29,3.2,58.6,Partially cloudy,118.0,0.4,1.0
22-08-2024 18:00,34.0,59.5,9.4,88.9,Partially cloudy,25.0,0.1,0.0
22-08-2024 19:00,32.0,74.95,13.0,50.0,Partially cloudy,12.0,0.0,0.0
22-08-2024 20:00,29.9,82.47,12.2,88.4,Partially cloudy,0.0,0.0,0.0
22-08-2024 21:00,29.0,79.06,9.4,88.9,Partially cloudy,0.0,0.0,0.0
22-08-2024 22:00,29.0,79.06,13.0,88.9,Partially cloudy,0.0,0.0,0.0
22-08-2024 23:00,28.6,82.91,8.6,89.7,"Rain, Partially cloudy",0.0,0.0,0.0
23-08-2024 00:00,28.0,83.79,7.6,88.9,Partially cloudy,0.0,0.0,0.0
